timestamp,lat,lon,altitude,satellites,hdop,fix_type,vehicle_direction_deg,speed_kmh,soc_percent,battery_voltage_v,battery_current_a,battery_energy_wh,motor_temp_c,motor_rpm,motor_current_rms_a,odometer_km,spray_pump_status,field_mode,travel_mode,gear_low,gear_high,drive_forward,drive_reverse,controller_temp_c,controller_voltage_v,controller_current_a,hyd_motor_temp_c,hyd_controller_temp_c,dc_voltage_v,net_current_a,slaves
14:09:07,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1706.7,,,,,-2218.0,,1233.1000000000001,7432761,,,,,,,,-27.200000000000003,29.310000000000002,-595.5,,,,,
14:09:08,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1931.8000000000002,,,,,3162.0,19332,1638.7,11938363,0,1,0,1,1,1,1,-1826.1000000000001,299.29,975.6,,,,,
14:09:09,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-2013.8000000000002,,,,,616.5,19332,4699.2,12825049,0,1,0,1,1,1,1,2655.5,351.22,2975.5,,,,,
14:09:10,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-648.1,,,,,3203.3,-765,5302.5,9654582,0,0,1,0,1,0,1,-742.9000000000001,563.63,-1372.8000000000002,,,,,
14:09:11,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-770.3000000000001,,,,,-3102.2000000000003,-765,292.8,11269372,0,0,1,0,1,0,1,-3273.5,560.19,2985.9,,,,,
14:09:12,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-3099.8,,,,,43.1,12235,5306.200000000001,10490658,0,1,0,1,1,1,0,379.40000000000003,624.58,213.8,,,,,
14:09:13,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-179.5,,,,,-2418.7000000000003,12235,641.7,12401592,0,1,0,1,1,1,0,-2645.7000000000003,172.38,1076.1000000000001,,,,,
14:09:14,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,98.80000000000001,,,,,-2532.2000000000003,1304,1975.3000000000002,9643884,0,1,1,0,0,0,1,-1528.1000000000001,207.8,2111.0,,,,,
14:09:15,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1781.2,,,,,204.3,1304,6250.900000000001,151186,0,1,1,0,0,0,1,-1483.8000000000002,652.51,1527.8000000000002,,,,,
14:09:16,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1800.8000000000002,,,,,656.1,-12340,951.1,822801,0,1,0,0,0,0,1,1262.9,378.29,1300.3000000000002,,,,,
14:09:17,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1986.8000000000002,,,,,-2587.0,-12340,4593.8,6416795,0,1,0,0,0,0,1,1447.2,228.22,1565.8000000000002,,,,,
14:09:18,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,-1613.6000000000001,,,,,1119.0,-25895,4010.4,14318535,0,1,1,1,1,0,0,-2463.5,349.52,-335.70000000000005,,,,,
14:09:19,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,2665.5,,,,,-2887.9,-25895,5393.0,8512991,0,1,1,1,1,0,0,1973.4,359.43,-2717.3,,,,,
14:09:20,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,780.3000000000001,,,,,858.4000000000001,-4319,6145.700000000001,13592315,0,0,1,0,1,1,1,-76.60000000000001,458.47,-328.5,,,,,
14:09:21,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,88.80000000000001,,,,,-694.9000000000001,-4319,4448.0,14869360,0,0,1,0,1,1,1,-2092.9,177.18,3195.7000000000003,,,,,
14:09:22,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,2372.8,,,,,428.5,21657,4835.2,1578292,1,0,1,0,1,0,0,-2227.0,179.41,3259.6000000000004,,,,,
14:09:23,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,1554.8000000000002,,,,,1504.5,21657,1042.9,10871063,1,0,1,0,1,0,0,2729.5,79.9,776.4000000000001,,,,,
14:09:24,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,277.6,,,,,201.9,-24453,5679.8,15582495,0,0,0,1,1,1,0,-2323.4,48.07,588.8000000000001,,,,,
14:09:25,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,2745.8,,,,,1204.1000000000001,-24453,4891.7,10640485,0,0,0,1,1,1,0,1148.0,491.58,-1559.1000000000001,,,,,
14:09:26,0.0,0.0,0.0,0,0.0,No Fix,311.9962680264279,2669.8,,,,,-1608.6000000000001,18999,2226.4,4479887,1,0,0,1,1,0,0,1187.3,248.11,1929.6000000000001,,,,,
